,"ABM Campaign Planner - organized at job-title level. EVERY distinct title mentioned in Economic Buyer, Champion, or Influencer/User gets its own cluster/campaign, even if it appears only once - a use case can belong to more than one title's cluster. Each cluster's whole email sequence launches as ONE campaign per region on its scheduled day, and only for regions the source data actually names for that use case (see Target Geography column) - before Rakesh's US Master Calendar resumes.",,,,,,,,,,,,,,,,
Campaign Status,Date,Day,Owner,Region,Target Geography (this send),Persona (Job Title),Priority,Stream,Product(s),Sequence Length,Use Cases Covered (Buyer / Champion / Influencer-User),Campaign Name,Audience / Target List,Status,Date Live,Date Done,Notes
,09-Sep-2026,Wed,ABM Team,Global,Europe,Head of Employee Experience (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Employee engagement, experience & culture - Buyer: CHRO / CPO | Champion: Head of Employee Experience / People & Culture | Influencer/User: HRBP, engagement managers",P1_ABM_ICPSEQ-HEAD-OF-EMPLOYEE-EXP_GLOBAL_EMAIL-LI_abmteam_09SEP26,Head of Employee Experience (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Head of Employee Experience' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,10-Sep-2026,Thu,ABM Team,US,USA,Head of Internal Communications (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Social intranet & internal communications - Buyer: CPO / CHRO (or Head of Comms) | Champion: Head of Internal Communications | Influencer/User: Corporate comms manager, IT",P1_ABM_ICPSEQ-HEAD-OF-INTERNAL-COM_US_EMAIL-LI_abmteam_10SEP26,Head of Internal Communications (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Head of Internal Communications' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,10-Sep-2026,Thu,ABM Team,ROW,India,Head of Internal Communications (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Social intranet & internal communications - Buyer: CPO / CHRO (or Head of Comms) | Champion: Head of Internal Communications | Influencer/User: Corporate comms manager, IT",P1_ABM_ICPSEQ-HEAD-OF-INTERNAL-COM_ROW_EMAIL-LI_abmteam_10SEP26,Head of Internal Communications (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Head of Internal Communications' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,10-Sep-2026,Thu,ABM Team,Global,Europe,Head of Internal Communications (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Social intranet & internal communications - Buyer: CPO / CHRO (or Head of Comms) | Champion: Head of Internal Communications | Influencer/User: Corporate comms manager, IT",P1_ABM_ICPSEQ-HEAD-OF-INTERNAL-COM_GLOBAL_EMAIL-LI_abmteam_10SEP26,Head of Internal Communications (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Head of Internal Communications' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,11-Sep-2026,Fri,ABM Team,US,USA,Head of RevOps (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Gamification, incentives, commissions, icm, spm - Buyer: CFO / CRO | Champion: Head of RevOps / Sales Ops | Influencer/User: ICM manager, Finance, VP Sales",P1_ABM_ICPSEQ-HEAD-OF-REVOPS-EMPUL_US_EMAIL-LI_abmteam_11SEP26,Head of RevOps (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Head of RevOps' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,11-Sep-2026,Fri,ABM Team,ROW,"India, Middle East",Head of RevOps (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Gamification, incentives, commissions, icm, spm - Buyer: CFO / CRO | Champion: Head of RevOps / Sales Ops | Influencer/User: ICM manager, Finance, VP Sales",P1_ABM_ICPSEQ-HEAD-OF-REVOPS-EMPUL_ROW_EMAIL-LI_abmteam_11SEP26,Head of RevOps (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Head of RevOps' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,14-Sep-2026,Mon,ABM Team,US,USA,ICM manager (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Gamification, incentives, commissions, icm, spm - Buyer: CFO / CRO | Champion: Head of RevOps / Sales Ops | Influencer/User: ICM manager, Finance, VP Sales",P1_ABM_ICPSEQ-ICM-MANAGER-EMPULS_US_EMAIL-LI_abmteam_14SEP26,ICM manager (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'ICM manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,14-Sep-2026,Mon,ABM Team,ROW,"India, Middle East",ICM manager (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Gamification, incentives, commissions, icm, spm - Buyer: CFO / CRO | Champion: Head of RevOps / Sales Ops | Influencer/User: ICM manager, Finance, VP Sales",P1_ABM_ICPSEQ-ICM-MANAGER-EMPULS_ROW_EMAIL-LI_abmteam_14SEP26,ICM manager (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'ICM manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,15-Sep-2026,Tue,ABM Team,US,USA,IT (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Social intranet & internal communications - Buyer: CPO / CHRO (or Head of Comms) | Champion: Head of Internal Communications | Influencer/User: Corporate comms manager, IT",P1_ABM_ICPSEQ-IT-EMPULS_US_EMAIL-LI_abmteam_15SEP26,IT (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'IT' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,15-Sep-2026,Tue,ABM Team,ROW,India,IT (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Social intranet & internal communications - Buyer: CPO / CHRO (or Head of Comms) | Champion: Head of Internal Communications | Influencer/User: Corporate comms manager, IT",P1_ABM_ICPSEQ-IT-EMPULS_ROW_EMAIL-LI_abmteam_15SEP26,IT (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'IT' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,15-Sep-2026,Tue,ABM Team,Global,Europe,IT (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Social intranet & internal communications - Buyer: CPO / CHRO (or Head of Comms) | Champion: Head of Internal Communications | Influencer/User: Corporate comms manager, IT",P1_ABM_ICPSEQ-IT-EMPULS_GLOBAL_EMAIL-LI_abmteam_15SEP26,IT (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'IT' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,16-Sep-2026,Wed,ABM Team,US,USA,Operations Head (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Frontline / deskless workforce - Buyer: COO / Operations Head (CHRO co-sign) | Champion: VP People / People Ops | Influencer/User: HR Director, engagement lead, site/field managers",P1_ABM_ICPSEQ-OPERATIONS-HEAD-EMPU_US_EMAIL-LI_abmteam_16SEP26,Operations Head (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Operations Head' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,16-Sep-2026,Wed,ABM Team,ROW,"India, Middle East, SEA, Africa",Operations Head (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Frontline / deskless workforce - Buyer: COO / Operations Head (CHRO co-sign) | Champion: VP People / People Ops | Influencer/User: HR Director, engagement lead, site/field managers",P1_ABM_ICPSEQ-OPERATIONS-HEAD-EMPU_ROW_EMAIL-LI_abmteam_16SEP26,Operations Head (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Operations Head' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,16-Sep-2026,Wed,ABM Team,Global,Europe + rest of world,Operations Head (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Frontline / deskless workforce - Buyer: COO / Operations Head (CHRO co-sign) | Champion: VP People / People Ops | Influencer/User: HR Director, engagement lead, site/field managers",P1_ABM_ICPSEQ-OPERATIONS-HEAD-EMPU_GLOBAL_EMAIL-LI_abmteam_16SEP26,Operations Head (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Operations Head' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,18-Sep-2026,Fri,ABM Team,ROW,India,Payroll Head (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Tax benefits and India flexi-benefits - Buyer: CFO / Finance Head | Champion: Payroll Head / HR Ops | Influencer/User: Comp & benefits, payroll team",P1_ABM_ICPSEQ-PAYROLL-HEAD-EMPULS_ROW_EMAIL-LI_abmteam_18SEP26,Payroll Head (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Payroll Head' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,21-Sep-2026,Mon,ABM Team,US,USA,People & Culture (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Employee engagement, experience & culture - Buyer: CHRO / CPO | Champion: Head of Employee Experience / People & Culture | Influencer/User: HRBP, engagement managers",P1_ABM_ICPSEQ-PEOPLE-CULTURE-EMPUL_US_EMAIL-LI_abmteam_21SEP26,People & Culture (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'People & Culture' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,21-Sep-2026,Mon,ABM Team,ROW,"India, Middle East",People & Culture (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Employee engagement, experience & culture - Buyer: CHRO / CPO | Champion: Head of Employee Experience / People & Culture | Influencer/User: HRBP, engagement managers",P1_ABM_ICPSEQ-PEOPLE-CULTURE-EMPUL_ROW_EMAIL-LI_abmteam_21SEP26,People & Culture (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'People & Culture' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,21-Sep-2026,Mon,ABM Team,Global,Europe,People & Culture (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Employee engagement, experience & culture - Buyer: CHRO / CPO | Champion: Head of Employee Experience / People & Culture | Influencer/User: HRBP, engagement managers",P1_ABM_ICPSEQ-PEOPLE-CULTURE-EMPUL_GLOBAL_EMAIL-LI_abmteam_21SEP26,People & Culture (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'People & Culture' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,22-Sep-2026,Tue,ABM Team,US,USA,People Analytics (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Surveys, feedback, eNPS, moodometer, conversational agent - Buyer: CHRO | Champion: People Analytics / EX lead | Influencer/User: HRBP, engagement team",P1_ABM_ICPSEQ-PEOPLE-ANALYTICS-EMP_US_EMAIL-LI_abmteam_22SEP26,People Analytics (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'People Analytics' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,22-Sep-2026,Tue,ABM Team,ROW,"India, Middle East",People Analytics (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Surveys, feedback, eNPS, moodometer, conversational agent - Buyer: CHRO | Champion: People Analytics / EX lead | Influencer/User: HRBP, engagement team",P1_ABM_ICPSEQ-PEOPLE-ANALYTICS-EMP_ROW_EMAIL-LI_abmteam_22SEP26,People Analytics (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'People Analytics' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,22-Sep-2026,Tue,ABM Team,Global,Europe,People Analytics (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Surveys, feedback, eNPS, moodometer, conversational agent - Buyer: CHRO | Champion: People Analytics / EX lead | Influencer/User: HRBP, engagement team",P1_ABM_ICPSEQ-PEOPLE-ANALYTICS-EMP_GLOBAL_EMAIL-LI_abmteam_22SEP26,People Analytics (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'People Analytics' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
